bin_index,outcome,lower_bound,upper_bound,token_id,is_winner,final_price,data_points,first_ts,last_ts,min_price,max_price
0,<20,0,19,68251071520519839959130256184838125228201944323660390058096565990403934221657,False,0.0,96,1769238024,1769587221,0.0005,0.002
1,20-39,20,39,68296429180666006336780906591962234889301620145689594105595335666263097515157,False,0.0,113,1769234454,1769641221,0.0005,0.0035
2,40-59,40,59,21251852561692133963479609558009709746022459654354174560735529197046704133703,False,0.0,121,1769238026,1769677229,0.0005,0.0015
3,60-79,60,79,108855637447373681236319618145147450439043218751641768951044232898142890670,False,0.0,132,1769234414,1769706013,0.0005,0.004
4,80-99,80,99,2500816469118971176735132096441432165139394164358139872811921181422041448718,False,0.0,132,1769234447,1769706020,0.0005,0.004
5,100-119,100,119,111293426343044671769647827786591359305458790634499277858833577742424586288882,False,0.0,136,1769234448,1769720425,0.0005,0.0045
6,120-139,120,139,110255927952572524996255962887448545618238474250934374901176810859045302302663,False,0.0,138,1769234439,1769727619,0.0005,0.026
7,140-159,140,159,47276608840362217631230398969037310586254700708212654540730600837109658966926,False,0.0,150,1769234424,1769770824,0.0005,0.0055
8,160-179,160,179,7328137860956331535530665875629808261869419935461405520323945095133650183150,False,0.0,158,1769234446,1769799622,0.0005,0.0075
9,180-199,180,199,114162892105721079717178327049690982096655135876060612136094504445834733575415,False,0.0,165,1769234426,1769824817,0.0005,0.049
10,200-219,200,219,36054891204935950379953160149771149984185197721342204702524912662069261036209,False,0.0,182,1769234418,1769886015,0.0005,0.043
11,220-239,220,239,18928375292514931341659891039677419670936385534351457640962648232106134979748,False,0.0,181,1769238025,1769896855,0.0005,0.0415
12,240-259,240,259,81057964375842571503908993709448062617333209258081981119856921780471352612614,False,0.0005,192,1769234446,1769919975,0.0005,0.0555
13,260-279,260,279,84639345174308363096899726440025055735786986402118363000453408414140034771986,False,0.0015,192,1769234440,1769919974,0.0005,0.083
14,280-299,280,299,61472474965936879202043068733815440031615533426643310047964906845659112782672,False,0.0025,192,1769234424,1769919973,0.0015,0.112
15,300-319,300,319,69836729281671361584711295051095394084203960200648978301673439149916243614540,False,0.007,192,1769234415,1769919972,0.0045,0.1545
16,320-339,320,339,15095787950914525335775796957437451498939951913360291818344688296420136702569,False,0.0375,192,1769234453,1769919976,0.0155,0.15
17,340-359,340,359,85754483371754580668228461984485581107167509382582836526758256688986864635819,False,0.1075,187,1769238026,1769919977,0.034,0.129
18,360-379,360,379,62731198979431784943231310547531026036127748711647368791169694094613405552370,False,0.19,187,1769238026,1769919978,0.045,0.2
19,380-399,380,399,24718326631194522799020606912194893716233175485646229869566514044109473297120,False,0.24,192,1769234452,1769919976,0.06,0.24
20,400-419,400,419,7786343527537455660641542770797519623796829368179356146986056590750076386026,False,0.215,192,1769234424,1769919973,0.055,0.265
21,420-439,420,439,77723581037003520663854537134777884628225276697364555648250105145344379348290,False,0.125,192,1769234423,1769919973,0.04,0.175
22,440-459,440,459,66797867202926490060045778913088463110793877290874118397988480503148749421694,False,0.064,192,1769234445,1769919975,0.0265,0.145
23,460-479,460,479,78576723083811576852955444995281825262410444860195357864160529643488248100858,False,0.017,191,1769234455,1769919976,0.017,0.14
24,480-499,480,499,68848280984570178984678806422351860852822336128154089459610146993406102841570,False,0.0105,189,1769238025,1769919977,0.011,0.115
25,500-519,500,519,36910942451142704960264947707707004819213041625209387836448545812827715651864,False,0.004,192,1769234423,1769919973,0.0035,0.105
26,520-539,520,539,50350362216583675611562468110738956618074422618691448784768226229219677377191,False,0.004,192,1769234421,1769919973,0.003,0.075
27,540-559,540,559,44504823781558374926338486416563218615341356006808687127242918018373860088392,False,0.0015,192,1769234435,1769919974,0.0015,0.085
28,560-579,560,579,96602900955136558546362896775505828244163678131381167876290920876545498056478,False,0.0005,191,1769234458,1769919977,0.0005,0.085
29,580-599,580,599,57608011315837663969114901331957726589329544644625973181473345947007173406547,False,0.0005,192,1769234420,1769919972,0.0005,0.13
30,600-619,600,619,114014915265058000205160463908396722911553456745489438046583517730686346027009,False,0.0005,192,1769234452,1769919976,0.0005,0.07
31,620-639,620,639,57517332373838636289282291280514747453898117533757555531384619510662163072494,False,0.0005,192,1769234415,1769919972,0.0005,0.065
32,640-659,640,659,9842833958707446457084634816688520807108749864179110924594160228522225573566,False,0.0005,192,1769234451,1769919976,0.0005,0.0305
33,660-679,660,679,17977167021152805159277314514053075761485097212074419518872011484129146710368,False,0.0005,192,1769234414,1769919972,0.0005,0.0255
34,680-699,680,699,7856122913671493443879475468395641705598770181951825760473477166989829254755,False,0.0005,192,1769234416,1769919972,0.0005,0.0305
35,700-719,700,719,48419928776479485017200727421649315897392410850257767401393780952942559299530,False,0.0005,192,1769234431,1769919974,0.0005,0.0255
36,720-739,720,739,16869979222407661498249338258110803186557977951728268811004725169080402663640,False,0.0005,192,1769234423,1769919973,0.0005,0.01
37,740+,740,999999,102447096046969751857665221608179811958002126852962560476044429323406881515980,False,0.0005,191,1769234459,1769919977,0.0005,0.0085
